res;kingdom;phylum
-0,1469182829475;Animalia;Mollusca
3,8873728914423;Animalia;Mollusca
0,939212414190479;Animalia;Mollusca
0,921705902870058;Animalia;Mollusca
1,05717848270177;Animalia;Mollusca
-3,04400147543165;Animalia;Mollusca
0,63324221774455;Animalia;Mollusca
0,942501890840878;Animalia;Mollusca
0,706550893236741;Animalia;Mollusca
1,30032559998348;Animalia;Mollusca
-0,602972831815705;Animalia;Mollusca
-0,681824634086974;Animalia;Mollusca
0,927613278347127;Animalia;Mollusca
1,08461702715679;Animalia;Mollusca
-2,36612176700249;Animalia;Mollusca
-2,42963517272482;Animalia;Mollusca
-2,22302092336182;Animalia;Mollusca
-1,11260755017943;Animalia;Mollusca
-0,991979562390813;Animalia;Mollusca
-1,55729337144087;Animalia;Mollusca
-1,08728974219514;Animalia;Mollusca
-0,327652820366359;Animalia;Mollusca
-1,78043692275508;Animalia;Mollusca
-2,13378978963388;Animalia;Nematoda
-1,19265025785296;Animalia;Nematoda
-1,64266923694722;Animalia;Nematoda
-2,13711186669381;Animalia;Nematoda
-1,83173021714263;Animalia;Nematoda
-2,29126254652107;Animalia;Nematoda
-1,37497181464692;Animalia;Nematoda
-1,57986791566266;Animalia;Nematomorpha
-1,31043329350935;Animalia;Nemertea
-1,03849957802571;Animalia;Nemertea
-2,66930802599024;Animalia;Nemertea
-2,34683500845787;Animalia;Platyhelminthes
0,782001397099263;Animalia;Platyhelminthes
-3,10451844530812;Animalia;Platyhelminthes
1,18614462794951;Animalia;Platyhelminthes
0,947415905643306;Animalia;Platyhelminthes
-1,55729337144087;Animalia;Platyhelminthes
-2,33581641750717;Animalia;Platyhelminthes
-3,81946862629542;Animalia;Platyhelminthes
-2,83638323377658;Animalia;Platyhelminthes
-3,33847517757381;Animalia;Platyhelminthes
-1,91396831537961;Animalia;Platyhelminthes
-2,98516097540872;Animalia;Platyhelminthes
-1,22082113481966;Animalia;Platyhelminthes
-0,95845687035217;Animalia;Platyhelminthes
-3,21587285548148;Animalia;Platyhelminthes
-1,53749074414469;Animalia;Platyhelminthes
-2,02545301756025;Animalia;Platyhelminthes
-2,96394992502618;Animalia;Porifera
-0,969506706538755;Animalia;Porifera
-0,777968494639876;Animalia;Porifera
-0,0487813775967334;Animalia;Porifera
-0,287532826576935;Animalia;Porifera
-0,768836011076603;Animalia;Porifera
0,204006890302473;Animalia;Porifera
-0,527673954259716;Animalia;Porifera
-1,16061168335767;Animalia;Porifera
-1,16525128366485;Animalia;Porifera
-0,46537007092356;Animalia;Porifera
-1,4990244633169;Animalia;Porifera
-3,661765354235;Animalia;Porifera
-0,750817505573925;Animalia;Porifera
-0,741928558156679;Animalia;Porifera
-2,17106118443111;Animalia;Porifera
-0,7871851497448;Animalia;Porifera
-0,707142442071263;Animalia;Porifera
-1,0266651203787;Animalia;Porifera
-4,49106505469396;Animalia;Porifera
-1,31043329350935;Animalia;Porifera
-0,85419586002776;Animalia;Porifera
-1,94538918676354;Animalia;Porifera
-0,7871851497448;Animalia;Porifera
-0,844343563584749;Animalia;Porifera
-0,506471746609113;Animalia;Porifera
-1,22082113481966;Animalia;Porifera
-1,06259712960477;Animalia;Porifera
-1,52520950312479;Animalia;Priapulida
-3,01149703523734;Animalia;Priapulida
0,0836432080525977;Animalia;Priapulida
0,529620185077663;Animalia;Priapulida
-4,97836863559171;Animalia;Rotifera
-4,52201015133908;Animalia;Tardigrada
-3,70599181466899;Plantae;Rhodophyta
-0,972164533137034;Plantae;Rhodophyta
-1,27581458757526;Plantae;Rhodophyta
-1,04484438251117;Plantae;Rhodophyta
-2,00589963063124;Plantae;Rhodophyta
-3,31731435188198;Plantae;Rhodophyta
-1,78043692275508;Animalia;Arthropoda
-3,83214346433235;Animalia;Arthropoda
2,14286278656984;Animalia;Chordata
-1,62876548914004;Animalia;Chordata
-2,32366570557447;Animalia;Chordata
-0,177164613071822;Animalia;Chordata
-0,9548773547719;Animalia;Chordata
-0,167086407416685;Animalia;Chordata
1,19269426391533;Animalia;Chordata
1,3467461398701;Animalia;Chordata
0,905756470870944;Animalia;Chordata
2,71737459966047;Animalia;Chordata
3,400067907722;Animalia;Chordata
1,09095816400831;Animalia;Chordata
1,42090465317258;Animalia;Chordata
2,31286718427784;Animalia;Chordata
0,212375245976586;Animalia;Chordata
1,31338802308266;Animalia;Chordata
0,319750993378698;Animalia;Chordata
-0,276940719465205;Animalia;Chordata
-1,44383561703578;Animalia;Chordata
-0,205131728159738;Animalia;Chordata
0,0970303479768084;Animalia;Chordata
2,94599252041046;Animalia;Chordata
0,354740923123352;Animalia;Chordata
0,360067308043464;Animalia;Chordata
1,81217407502797;Animalia;Chordata
2,02158238630416;Animalia;Chordata
-0,058471021722756;Animalia;Chordata
0,68213940469631;Animalia;Chordata
2,75273633255948;Animalia;Chordata
-0,0917289166670656;Animalia;Chordata
-0,33540550590115;Animalia;Chordata
-0,0842343329836055;Animalia;Chordata
-0,0316042410372912;Animalia;Chordata
1,72593889892318;Animalia;Chordata
1,7643279646393;Animalia;Chordata
2,21905054626796;Animalia;Chordata
2,11660110524229;Animalia;Chordata
4,04789722845047;Animalia;Chordata
-0,702357445354975;Animalia;Chordata
0,0405351517439048;Animalia;Chordata
-1,20718747637702;Animalia;Chordata
1,82113177455157;Animalia;Chordata
-0,833435054307136;Animalia;Chordata
-0,620025636371905;Animalia;Chordata
0,521900252183965;Animalia;Chordata
-1,04623338219216;Animalia;Chordata
2,58732277837976;Animalia;Chordata
1,6001499075238;Animalia;Chordata
4,65177943548264;Animalia;Chordata
3,1954084485869;Animalia;Chordata
0,618293792516837;Animalia;Chordata
1,2926081352854;Animalia;Chordata
-1,05571210340748;Animalia;Chordata
2,36092307759975;Animalia;Chordata
0,127141745987098;Animalia;Chordata
1,38924223472396;Animalia;Chordata
0,216408261627315;Animalia;Chordata
-0,990674715139066;Animalia;Chordata
-1,4716048346779;Animalia;Platyhelminthes
-2,4247939391456;Animalia;Arthropoda
2,10787421008692;Animalia;Chordata
0,483926957418765;Animalia;Acanthocephala
-2,92959112425391;Animalia;Acanthocephala
-1,17885693572063;Animalia;Acanthocephala
-0,991979562390813;Animalia;Acanthocephala
-2,03532917238387;Animalia;Annelida
4,37467886637742;Animalia;Annelida
0,0758610676105427;Animalia;Arthropoda
0,0963843275698268;Animalia;Arthropoda
-5,46931637686902;Animalia;Arthropoda
-0,0711536753512672;Animalia;Arthropoda
0,71894774621357;Animalia;Arthropoda
0,332654797314387;Animalia;Arthropoda
-0,534842443738328;Animalia;Arthropoda
-0,375566176062257;Animalia;Arthropoda
-0,0756888305166576;Animalia;Arthropoda
-5,46931637686902;Animalia;Arthropoda
-0,98068000713688;Animalia;Arthropoda
-0,186112648131031;Animalia;Arthropoda
-0,131778297167702;Animalia;Arthropoda
-0,7871851497448;Animalia;Arthropoda
0,172590694069094;Animalia;Arthropoda
-1,47791400387116;Animalia;Arthropoda
-1,74471849130139;Animalia;Arthropoda
-0,916491530710792;Animalia;Arthropoda
-0,641002639566718;Animalia;Arthropoda
-0,270819345603194;Animalia;Arthropoda
-1,89611813775676;Animalia;Arthropoda
-0,864146190880928;Animalia;Arthropoda
-0,7871851497448;Animalia;Arthropoda
0,476104231737556;Animalia;Arthropoda
4,0331710845181;Animalia;Arthropoda
-4,77616919630908;Animalia;Arthropoda
-0,578967248647266;Animalia;Arthropoda
-0,947527799819979;Animalia;Arthropoda
-0,750817505573925;Animalia;Arthropoda
0,377122398188705;Animalia;Arthropoda
-0,534842443738328;Animalia;Arthropoda
0,541950797535142;Animalia;Arthropoda
-0,43236377445539;Animalia;Arthropoda
-0,0355943733147797;Animalia;Arthropoda
-1,00340825821444;Animalia;Arthropoda
-0,936716883715763;Animalia;Arthropoda
-0,715726185762655;Animalia;Arthropoda
-1,03849957802571;Animalia;Arthropoda
-2,73629977521959;Animalia;Arthropoda
-0,723397876934927;Animalia;Arthropoda
-0,0225790052027097;Animalia;Arthropoda
-2,98516097540872;Animalia;Arthropoda
-7,77058585691598;Animalia;Arthropoda
-1,70811626117546;Animalia;Arthropoda
-1,80575473073937;Animalia;Arthropoda
-1,95921251665859;Animalia;Arthropoda
-2,3782739235107;Animalia;Arthropoda
-1,22082113481966;Animalia;Arthropoda
-0,191201717638503;Animalia;Arthropoda
-1,76982441243247;Animalia;Arthropoda
-1,29492910697338;Animalia;Arthropoda
0,217658979470801;Animalia;Arthropoda
-1,35844251269571;Animalia;Arthropoda
-2,06811899520686;Animalia;Arthropoda
-2,3782739235107;Animalia;Arthropoda
-4,25860724721133;Animalia;Arthropoda
-6,55250763094188;Animalia;Arthropoda
-5,28415020338598;Animalia;Arthropoda
-1,75574431016471;Animalia;Arthropoda
-2,8843138782149;Animalia;Arthropoda
-4,05560238711013;Animalia;Arthropoda
0,231127196521667;Animalia;Arthropoda
0,193644103266926;Animalia;Arthropoda
0,483926957418765;Animalia;Arthropoda
0,11793228153123;Animalia;Arthropoda
0,125395002732819;Animalia;Arthropoda
1,64707776722445;Animalia;Arthropoda
-2,99272930416727;Animalia;Arthropoda
-3,0747731340984;Animalia;Arthropoda
-3,49598659917471;Animalia;Arthropoda
-3,55619866141868;Animalia;Arthropoda
-2,57894461897286;Animalia;Arthropoda
-3,94824074919471;Animalia;Arthropoda
-2,25044055200082;Animalia;Arthropoda
-2,21121983884754;Animalia;Arthropoda
-2,13711186669381;Animalia;Arthropoda
-2,29126254652107;Animalia;Arthropoda
-2,4247939391456;Animalia;Arthropoda
-4,17138430050892;Animalia;Arthropoda
-3,32163321202993;Animalia;Arthropoda
-2,33382216093987;Animalia;Arthropoda
-0,00125623573388811;Animalia;Arthropoda
-3,15815300572811;Animalia;Arthropoda
-5,46931637686902;Animalia;Arthropoda
-2,62867254043816;Animalia;Arthropoda
0,276886813671133;Animalia;Arthropoda
0,11793228153123;Animalia;Arthropoda
-1,19265025785296;Animalia;Arthropoda
2,55699852680371;Animalia;Arthropoda
-1,78043692275508;Animalia;Arthropoda
-1,75574431016471;Animalia;Arthropoda
-1,83173021714263;Animalia;Arthropoda
-2,53111375486715;Animalia;Arthropoda
-2,29201379484877;Animalia;Arthropoda
-2,10202054688254;Animalia;Arthropoda
-1,75574431016471;Animalia;Arthropoda
-1,91396831537961;Animalia;Arthropoda
-2,02964953038128;Animalia;Arthropoda
-2,89045045504685;Animalia;Arthropoda
-0,0482692018776598;Animalia;Arthropoda
-1,73164675858565;Animalia;Arthropoda
-4,93107112446403;Animalia;Arthropoda
-4,93107112446403;Animalia;Arthropoda
-3,85987846443492;Animalia;Arthropoda
-1,80575473073937;Animalia;Arthropoda
-4,37070408820091;Animalia;Arthropoda
0,0261633929051097;Animalia;Arthropoda
-2,17347951086469;Animalia;Arthropoda
-2,03532917238387;Animalia;Arthropoda
-2,21121983884754;Animalia;Arthropoda
-4,08302201574913;Animalia;Arthropoda
-1,51807265828759;Animalia;Arthropoda
-3,07142110407065;Animalia;Arthropoda
-1,97280881540254;Animalia;Arthropoda
-0,844343563584749;Animalia;Arthropoda
-2,3782739235107;Animalia;Arthropoda
-3,32163321202993;Animalia;Arthropoda
-3,90145170728287;Animalia;Arthropoda
-1,17885693572063;Animalia;Arthropoda
-1,3917789329633;Animalia;Arthropoda
-2,33382216093987;Animalia;Arthropoda
-3,97555967943659;Animalia;Arthropoda
-0,248960551790695;Animalia;Arthropoda
-0,724384248505769;Animalia;Arthropoda
-1,97280881540254;Animalia;Arthropoda
-1,57749607875839;Animalia;Arthropoda
-1,94295585225286;Animalia;Arthropoda
-2,06811899520686;Animalia;Arthropoda
0,250463828351637;Animalia;Arthropoda
-1,8583984642248;Animalia;Arthropoda
-0,131778297167702;Animalia;Arthropoda
-2,10202054688254;Animalia;Arthropoda
-0,743718867799084;Animalia;Arthropoda
-1,42626510903447;Animalia;Arthropoda
-2,17347951086469;Animalia;Arthropoda
0,0758610676105427;Animalia;Arthropoda
2,25158887506776;Animalia;Arthropoda
-1,61916877515896;Animalia;Arthropoda
0,657552807245166;Animalia;Arthropoda
-2,10202054688254;Animalia;Arthropoda
-0,19311982724212;Animalia;Arthropoda
-2,25044055200082;Animalia;Arthropoda
-0,0894190233285599;Animalia;Arthropoda
0,338826113111424;Animalia;Arthropoda
3,36487494133305;Animalia;Arthropoda
0,589806818712777;Animalia;Arthropoda
1,1848361433142;Animalia;Arthropoda
-0,768836011076603;Animalia;Arthropoda
3,0176237713762;Animalia;Arthropoda
-0,198387618176979;Animalia;Arthropoda
-1,6352342584597;Animalia;Arthropoda
2,26432987790373;Animalia;Arthropoda
3,32944020599082;Animalia;Arthropoda
-0,945797657296292;Animalia;Arthropoda
-0,0711536753512672;Animalia;Arthropoda
0,90022467049113;Animalia;Arthropoda
-0,571476576918108;Animalia;Arthropoda
-2,00358047406929;Animalia;Arthropoda
-2,13711186669381;Animalia;Arthropoda
-0,31602478237124;Animalia;Arthropoda
1,68196694446943;Animalia;Arthropoda
-2,05187266716599;Animalia;Arthropoda
5,09595742984382;Animalia;Arthropoda
-1,8583984642248;Animalia;Arthropoda
-1,8583984642248;Animalia;Arthropoda
0,519645040020844;Animalia;Arthropoda
-1,06259712960477;Animalia;Arthropoda
-0,926021594599016;Animalia;Arthropoda
-1,6626538870987;Animalia;Arthropoda
-1,32618165047749;Animalia;Arthropoda
-0,87419652673443;Animalia;Arthropoda
-1,6626538870987;Animalia;Arthropoda
-3,13931165523598;Animalia;Arthropoda
-1,26664697533588;Animalia;Arthropoda
0,457609649101391;Animalia;Arthropoda
-0,698631752403355;Animalia;Arthropoda
-1,19265025785296;Animalia;Arthropoda
-1,06259712960477;Animalia;Arthropoda
-0,578967248647266;Animalia;Arthropoda
0,15108448884813;Animalia;Arthropoda
-2,57894461897286;Animalia;Arthropoda
-2,4247939391456;Animalia;Arthropoda
-1,70811626117546;Animalia;Arthropoda
-1,53749074414469;Animalia;Arthropoda
-1,59811536596113;Animalia;Arthropoda
-1,57749607875839;Animalia;Arthropoda
-1,60603510376744;Animalia;Arthropoda
-1,27966163484259;Animalia;Arthropoda
-1,13858303658269;Animalia;Arthropoda
-0,844343563584749;Animalia;Arthropoda
-4,02893400679883;Animalia;Arthropoda
-2,21121983884754;Animalia;Arthropoda
-4,24024310046604;Animalia;Arthropoda
-2,21121983884754;Animalia;Arthropoda
-2,71186764040904;Animalia;Arthropoda
-2,03532917238387;Animalia;Arthropoda
-1,20611123443963;Animalia;Arthropoda
-1,42626510903447;Animalia;Arthropoda
-2,47358410331503;Animalia;Arthropoda
-0,926021594599016;Animalia;Arthropoda
-2,25044055200082;Animalia;Arthropoda
-2,42963517272482;Animalia;Arthropoda
-1,64067498037992;Animalia;Arthropoda
-2,25044055200082;Animalia;Arthropoda
-1,90279116394349;Animalia;Arthropoda
-1,03849957802571;Animalia;Arthropoda
-0,478883790090284;Animalia;Arthropoda
-0,657132021496603;Animalia;Arthropoda
-0,369449949044821;Animalia;Arthropoda
-1,05047576907242;Animalia;Arthropoda
-1,88579743841291;Animalia;Arthropoda
-1,31043329350935;Animalia;Arthropoda
-0,641002639566718;Animalia;Arthropoda
-2,62848603146998;Animalia;Arthropoda
-2,21121983884754;Animalia;Arthropoda
-0,329908959873478;Animalia;Arthropoda
-0,969506706538755;Animalia;Arthropoda
-2,33382216093987;Animalia;Arthropoda
-2,33382216093987;Animalia;Arthropoda
-1,34218199182393;Animalia;Arthropoda
-1,08728974219514;Animalia;Arthropoda
-0,182666770390031;Animalia;Arthropoda
-2,03532917238387;Animalia;Arthropoda
-0,894605398365637;Animalia;Arthropoda
0,267255920610173;Animalia;Arthropoda
-1,4088733663226;Animalia;Arthropoda
-2,87694739076848;Animalia;Arthropoda
-2,47576869183376;Animalia;Arthropoda
-0,458681082772764;Animalia;Arthropoda
-0,485709755160683;Animalia;Arthropoda
-1,93600795720832;Animalia;Arthropoda
-0,23287441403907;Animalia;Arthropoda
-0,7871851497448;Animalia;Arthropoda
-1,44396468613387;Animalia;Arthropoda
-2,31941537981887;Animalia;Arthropoda
-0,759786175556686;Animalia;Arthropoda
-1,27781884799325;Animalia;Arthropoda
-1,44396468613387;Animalia;Arthropoda
-0,363370902968439;Animalia;Arthropoda
-3,42204695490082;Animalia;Arthropoda
-2,06811899520686;Animalia;Arthropoda
1,03497179666763;Animalia;Arthropoda
-2,16796953968853;Animalia;Arthropoda
-1,91396831537961;Animalia;Arthropoda
-2,13711186669381;Animalia;Arthropoda
-1,94295585225286;Animalia;Arthropoda
-3,06840691465724;Animalia;Arthropoda
-1,2706915802568;Animalia;Arthropoda
-2,10202054688254;Animalia;Arthropoda
0,215787914154964;Animalia;Arthropoda
1,41414620954407;Animalia;Arthropoda
-1,59811536596113;Animalia;Arthropoda
-6,43960186981943;Animalia;Arthropoda
-2,17347951086469;Animalia;Arthropoda
-2,21121983884754;Animalia;Arthropoda
-2,10202054688254;Animalia;Arthropoda
-2,57894461897286;Animalia;Arthropoda
-2,17347951086469;Animalia;Arthropoda
-1,3917789329633;Animalia;Arthropoda
-2,29126254652107;Animalia;Arthropoda
-2,47358410331503;Animalia;Arthropoda
-2,90436701940748;Animalia;Arthropoda
0,60310856580599;Animalia;Arthropoda
-2,21121983884754;Animalia;Arthropoda
-2,3782739235107;Animalia;Arthropoda
-2,25044055200082;Animalia;Arthropoda
-2,4247939391456;Animalia;Arthropoda
-2,3782739235107;Animalia;Arthropoda
-2,10202054688254;Animalia;Arthropoda
-0,176011552144527;Animalia;Arthropoda
-0,329554495308772;Animalia;Arthropoda
0,399980536264755;Animalia;Arthropoda
-2,21121983884754;Animalia;Arthropoda
-0,9287919490234;Animalia;Arthropoda
-1,19817478493332;Animalia;Arthropoda
-3,54696135186287;Animalia;Arthropoda
-0,238207760014433;Animalia;Arthropoda
-2,21396411382014;Animalia;Arthropoda
-5,46931637686902;Animalia;Arthropoda
-0,0666389949967403;Animalia;Arthropoda
1,05571328097444;Animalia;Arthropoda
4,43011295220625;Animalia;Arthropoda
-0,915439485268479;Animalia;Arthropoda
0,320643794028234;Animalia;Arthropoda
-0,991979562390813;Animalia;Arthropoda
-0,864146190880928;Animalia;Arthropoda
-2,19670361504445;Animalia;Arthropoda
-2,42218444569966;Animalia;Arthropoda
-3,17742521611621;Animalia;Arthropoda
-0,947527799819979;Animalia;Arthropoda
1,4582415294093;Animalia;Arthropoda
-2,99370407896783;Animalia;Arthropoda
-1,0940720399625;Animalia;Arthropoda
-1,15182826333271;Animalia;Arthropoda
-1,099868524402;Animalia;Arthropoda
1,39553140110184;Animalia;Arthropoda
-1,23520987227176;Animalia;Arthropoda
-2,99173742998307;Animalia;Arthropoda
-0,274600012279501;Animalia;Arthropoda
-2,29201379484877;Animalia;Arthropoda
-1,08518792154043;Animalia;Arthropoda
-1,89925841499958;Animalia;Arthropoda
-1,57749607875839;Animalia;Arthropoda
1,1809626717184;Animalia;Arthropoda
-2,91862133201355;Animalia;Arthropoda
-3,21587285548148;Animalia;Arthropoda
3,22919787100759;Animalia;Arthropoda
-1,80575473073937;Animalia;Arthropoda
-1,51807265828759;Animalia;Arthropoda
0,971630163763901;Animalia;Arthropoda
-1,16525128366485;Animalia;Arthropoda
-0,95845687035217;Animalia;Arthropoda
-1,15182826333271;Animalia;Arthropoda
-1,73164675858565;Animalia;Arthropoda
-0,750817505573925;Animalia;Arthropoda
-1,68512674295076;Animalia;Arthropoda
1,45529601917954;Animalia;Arthropoda
-1,98663214529759;Animalia;Arthropoda
0,186675433950833;Animalia;Arthropoda
-2,48498534693869;Animalia;Arthropoda
-1,2066364998277;Animalia;Arthropoda
1,72811897722757;Animalia;Arthropoda
-0,884348898198447;Animalia;Arthropoda
-0,681824634086974;Animalia;Arthropoda
1,3744335721372;Animalia;Arthropoda
-5,46931637686902;Animalia;Arthropoda
-2,17347951086469;Animalia;Arthropoda
-1,59886661428883;Animalia;Arthropoda
-3,2446721708938;Animalia;Arthropoda
0,962014705064459;Animalia;Arthropoda
-1,78691884579177;Animalia;Arthropoda
-1,31043329350935;Animalia;Arthropoda
-1,55729337144087;Animalia;Arthropoda
-0,7871851497448;Animalia;Arthropoda
-2,00358047406929;Animalia;Arthropoda
0,786433664884347;Animalia;Arthropoda
-1,31043329350935;Animalia;Arthropoda
1,16531698099267;Animalia;Arthropoda
1,96965521552684;Animalia;Arthropoda
-0,163782088999504;Animalia;Arthropoda
0,897154070862419;Animalia;Arthropoda
2,47019888379339;Animalia;Arthropoda
0,335818592047469;Animalia;Arthropoda
0,38000840307784;Animalia;Arthropoda
1,39134729457927;Animalia;Arthropoda
1,17447335627865;Animalia;Arthropoda
-1,37497181464692;Animalia;Arthropoda
-0,715726185762655;Animalia;Arthropoda
-1,2066364998277;Animalia;Arthropoda
-1,22082113481966;Animalia;Arthropoda
0,311427138923309;Animalia;Arthropoda
-0,527673954259716;Animalia;Arthropoda
-1,26462375747805;Animalia;Arthropoda
1,54279891743736;Animalia;Arthropoda
-1,51807265828759;Animalia;Arthropoda
-1,35844251269571;Animalia;Arthropoda
-1,23520987227176;Animalia;Arthropoda
1,45234180728211;Animalia;Arthropoda
0,716892247031474;Animalia;Arthropoda
-0,947527799819979;Animalia;Arthropoda
-2,10202054688254;Animalia;Arthropoda
1,89649646034045;Animalia;Arthropoda
0,737259549855908;Animalia;Arthropoda
1,1692514122975;Animalia;Arthropoda
-1,44396468613387;Animalia;Arthropoda
0,430580976713472;Animalia;Arthropoda
1,17966817315576;Animalia;Arthropoda
1,47958084544429;Animalia;Arthropoda
-0,969506706538755;Animalia;Arthropoda
1,95218652291771;Animalia;Arthropoda
0,840601901357497;Animalia;Arthropoda
-1,03849957802571;Animalia;Arthropoda
0,210856232148048;Animalia;Arthropoda
-0,0711536753512672;Animalia;Arthropoda
-1,06259712960477;Animalia;Arthropoda
-0,844343563584749;Animalia;Arthropoda
-1,21749905775972;Animalia;Arthropoda
0,227777109636385;Animalia;Arthropoda
-1,70811626117546;Animalia;Arthropoda
-1,12551095501534;Animalia;Arthropoda
-1,26462375747805;Animalia;Arthropoda
-2,17347951086469;Animalia;Arthropoda
-2,58126377553481;Animalia;Arthropoda
0,878072832786991;Animalia;Arthropoda
2,38707046694534;Animalia;Arthropoda
2,48716042116776;Animalia;Arthropoda
0,499391183116346;Animalia;Arthropoda
1,4574902810816;Animalia;Arthropoda
0,478718612311626;Animalia;Arthropoda
-1,29492910697338;Animalia;Arthropoda
0,958788895815577;Animalia;Arthropoda
-1,11260755017943;Animalia;Arthropoda
0,303240912108094;Animalia;Arthropoda
0,197110311243413;Animalia;Arthropoda
1,79681240268743;Animalia;Arthropoda
0,92594522124643;Animalia;Arthropoda
2,311822132976;Animalia;Arthropoda
1,85780691539027;Animalia;Arthropoda
-1,11260755017943;Animalia;Arthropoda
1,16908577141169;Animalia;Arthropoda
-1,08728974219514;Animalia;Arthropoda
-0,864146190880928;Animalia;Arthropoda
0,693998427165622;Animalia;Arthropoda
-4,97836863559171;Animalia;Arthropoda
-3,24917235340211;Animalia;Arthropoda
-0,859018132553377;Animalia;Arthropoda
-1,64266923694722;Animalia;Arthropoda
-0,815356026711497;Animalia;Arthropoda
-1,19265025785296;Animalia;Arthropoda
-0,657132021496603;Animalia;Arthropoda
-2,05187266716599;Animalia;Arthropoda
-0,915439485268479;Animalia;Arthropoda
-0,904968185401184;Animalia;Arthropoda
0,36841407029692;Animalia;Arthropoda
-0,228774227745216;Animalia;Arthropoda
1,25451606395219;Animalia;Arthropoda
2,1169799302837;Animalia;Arthropoda
0,341824616107681;Animalia;Arthropoda
1,43543439309282;Animalia;Arthropoda
1,68178425613561;Animalia;Arthropoda
1,26344491977658;Animalia;Arthropoda
1,30946852081616;Animalia;Arthropoda
-1,35844251269571;Animalia;Arthropoda
1,70999159263501;Animalia;Arthropoda
1,41414620954407;Animalia;Arthropoda
1,67192874548147;Animalia;Arthropoda
-1,70422712994665;Animalia;Arthropoda
-2,09412359996637;Animalia;Arthropoda
-1,48033233030475;Animalia;Arthropoda
-0,750817505573925;Animalia;Arthropoda
-0,95845687035217;Animalia;Arthropoda
0,234466097787181;Animalia;Arthropoda
-1,19265025785296;Animalia;Arthropoda
-2,35387609215383;Animalia;Arthropoda
-1,76982441243247;Animalia;Arthropoda
-1,27966163484259;Animalia;Arthropoda
0,606029654219665;Animalia;Arthropoda
-1,13858303658269;Animalia;Arthropoda
-1,41654505749487;Animalia;Arthropoda
0,430580976713472;Animalia;Arthropoda
-1,24980867169291;Animalia;Arthropoda
0,129105582129355;Animalia;Arthropoda
-1,51807265828759;Animalia;Arthropoda
1,26102680051982;Animalia;Arthropoda
-3,1230653271951;Animalia;Arthropoda
-2,48006602635171;Animalia;Arthropoda
2,3750901729163;Animalia;Arthropoda
-2,52272567492153;Animalia;Arthropoda
2,8765676089665;Animalia;Arthropoda
0,556549596956295;Animalia;Arthropoda
-1,4088733663226;Animalia;Arthropoda
-0,991979562390813;Animalia;Arthropoda
-1,099868524402;Animalia;Arthropoda
-3,19803455461845;Animalia;Arthropoda
-1,07486722219658;Animalia;Arthropoda
-2,74827596626631;Animalia;Arthropoda
-0,777968494639876;Animalia;Arthropoda
-0,333517939818758;Animalia;Arthropoda
-1,91553622361386;Animalia;Arthropoda
0,790265087195904;Animalia;Arthropoda
-0,321821900055567;Animalia;Arthropoda
-1,05564923456023;Animalia;Arthropoda
0,106632726277296;Animalia;Arthropoda
-5,46931637686902;Animalia;Arthropoda
-4,31586483092291;Animalia;Arthropoda
-5,6581218285317;Animalia;Arthropoda
-4,95552642944981;Animalia;Arthropoda
-5,46931637686902;Animalia;Arthropoda
-1,91396831537961;Animalia;Arthropoda
-2,10202054688254;Animalia;Arthropoda
1,75503947932763;Animalia;Arthropoda
-2,80022992516882;Animalia;Arthropoda
-2,19116712562694;Animalia;Arthropoda
-5,46931637686902;Animalia;Arthropoda
